Id,Price
3895,159335.36501993713
8041,172673.76561259554
13428,456449.6386122748
14669,162781.83029422033
1006,178759.65968811736
12271,183224.36661781938
3764,385286.2553391217
7675,198915.16274542303
11709,285507.77645053284
8629,148909.1261946271
1105,321171.48343284545
6096,184050.2687720697
11727,216550.40273879055
5157,178998.53862656167
3679,155582.24123390066
1755,132759.50203120275
7391,173040.09390545817
7425,101828.76445381314
6882,399236.44092485274
10752,368163.3661310241
7472,203773.55927732098
14320,102686.09636061192
9596,166324.5017764129
5317,215033.0309628298
7378,87474.97192651495
16154,185272.57130244977
3464,197435.31620901902
4197,237269.74491801445
9477,116322.54735828974
12705,191563.51086717722
16426,199708.47871520708
1481,66574.00927616424
9946,259126.71850348782
12025,220202.44511438007
5341,245027.618754556
9923,288947.33954622765
7953,267458.6385109416
11066,274106.9862210812
5037,171635.16833727426
2509,193788.07227014814
4937,328212.0263469131
12089,380744.7874179893
4964,181717.50611364245
16500,266649.29024464043
4625,137552.12582560908
2363,409868.390400193
8148,185738.9050923264
3804,185801.61088653686
4584,160418.65030655303
10694,104454.67631683545
2691,164514.8979056195
2983,219732.03024673843
13563,307469.57187094656
10747,219204.90221910735
1721,208675.0092784308
2789,278557.62851785315
7214,253553.31850776414
8659,235208.02386414213
5107,322397.6453035621
3843,236541.87928740893
14610,407811.59817617876
15505,165019.17778686743
5060,267493.1712865511
16055,233382.35165065658
14963,219217.58613694448
4118,152218.29294589182
1672,211625.1102447902
3209,175643.69429514336
16515,145482.58048568587
973,172949.75292169346
12529,183222.2917089416
5896,117359.12338491977
5450,286516.54127688514
3249,151915.17678284907
8911,180784.7666220935
5898,221393.32162016883
1024,176516.61726111462
4766,216687.41718869962
15804,190355.6748502086
14303,207640.56353219922
10707,189464.8158168194
6605,197658.13298595822
1138,383876.53240482794
14088,423020.3029675647
9154,185622.70432626194
8190,202966.5340753011
398,297186.876723874
13302,241317.57069033984
9696,153636.38932626563
16786,124466.43453177712
16230,198723.17175778167
6552,185631.70759400586
923,218314.08985831973
9602,343155.6086403779
5857,263602.0536046216
8120,174776.83558053273
7134,185863.7995450174
11726,170352.87560954475
8069,122317.75279975269
12420,172140.22501225575
8604,184290.55834747158
4854,287855.3735524618
12212,182134.4810656097
12099,355050.910820186
3882,408800.7196076321
6995,298526.7188436706
10172,222705.06369580986
11672,340281.0728637103
12897,270032.2730753282
16097,173142.51150378276
6779,309076.62335533905
11199,190073.3652604802
10816,384667.6794180758
143,412755.6194572493
5399,254551.91607122312
3286,152141.6822403476
13706,219923.35646973693
1935,379750.97324141936
16000,176800.80989071858
2860,213082.0755967332
11407,177429.8733450357
16378,283929.53840295563
12278,178324.2176036585
3842,163664.88227545697
2692,340405.52422507695
7699,177571.34373567408
6825,287001.56233110995
7268,328354.5682361567
1477,418482.5306235028
9887,181483.36388468146
9436,177379.6502694973
3179,228608.08552467398
1350,471269.8646625385
10643,195487.11927363923
5793,214437.0973048695
11494,441396.47666056873
4206,181904.37408350495
12419,240033.44561231663
8530,222304.71156521566
5985,112212.44324442989
8908,203563.96027083945
256,121524.72707810426
7234,175890.46093244094
5648,219617.38405149063
3014,230568.1007906825
2184,188036.05408873115
9189,260463.42064689385
14884,200695.77031476048
10333,204959.80451818195
15896,137521.16355568334
13269,141644.82870325504
8603,229552.39312161753
15087,187014.0187293118
4344,197116.95492070468
7981,71576.65153891628
10908,239745.31409112224
6190,174955.89108243672
11742,188756.8397646507
9224,144199.8975896715
14667,208918.34321761562
458,188256.71272847513
2464,324592.4423641842
12320,230377.76213652562
278,215095.4548541837
2912,256165.5982708928
6698,222820.88415262336
4510,127410.2355950007
4183,183337.86016293985
5551,235619.6644335103
12187,184636.30342403898
7948,222759.02325213107
10808,194646.42508920826
12432,191033.72387061923
5356,179880.0161108901
8984,481159.1862351157
9203,185190.06521942938
15412,85412.1342464611
12041,132181.31275734404
7644,287065.60206508305
7071,195515.2501515786
10685,173161.751267884
6763,181850.1701835132
940,147098.91667861765
14959,209328.17414707024
1338,159690.19294047696
5351,144631.00622983184
6524,194256.93771563537
12516,155266.0116113807
3288,280545.70142643695
3146,234792.07512829508
3954,179238.24187479116
11955,156656.39348628465
1211,220455.49747089494
15668,214240.87940305358
1320,90453.35307882552
9108,179368.3127310052
16482,180742.4162393599
5017,143956.49560886555
8290,205260.7579267229
4304,400959.61299810227
1930,208498.18036591003
12530,168212.44383420862
11295,368168.9821902083
3002,149029.97749182725
15483,149390.12527446626
11525,192403.4230730463
13978,136948.1657421694
4885,168047.47260572892
8325,175711.24980433407
3630,123507.64071760104
9165,189824.97100169753
13945,236949.99350085272
10663,191994.68964498275
14803,182013.60927774248
7621,186221.36825980907
8205,227889.53682699765
10387,195342.7602154192
5457,154717.80779044595
10234,364429.03848468815
6251,169760.53069550372
701,269382.66107701015
7930,181400.9581960309
15028,131845.07953314955
12172,70985.01094250917
5805,175529.90532170274
7411,292782.8198216391
14806,183435.90163159693
7890,165059.67452461022
10440,138575.37473790706
14926,163669.3324955096
5381,147527.6222521012
3800,398071.65570172184
10511,241358.30434079573
9324,239581.95431033423
3313,208544.7951392388
7351,146658.92585945193
8459,182945.07573914493
9957,128338.15420235199
12024,191723.6128472908
4380,244498.5949635736
5042,112324.57059679889
13289,153972.1200420497
13407,366879.8720185501
13258,146608.45420421215
15993,271152.666349239
12525,189271.34177906215
4062,229001.50369631697
12065,248368.50810892018
8227,200619.52964026408
11333,167353.76245835863
2867,141200.88158842677
3319,242378.74142535916
3523,286103.00294211245
7055,205982.46476303556
14930,185726.45090970042
3444,131670.95198201408
2940,304597.7618751138
6935,354015.0627820879
16116,272466.75342372106
13370,257482.04490848858
6103,236375.15620890324
7446,181490.19313166826
1859,179618.03974926448
4079,181907.91377957584
3228,167489.8233094814
9665,158630.83384975942
15957,421167.60566186486
11533,359950.83795069944
2314,121069.70578609021
4096,221397.65072280183
13437,170872.04945286314
5980,209649.72117742244
2008,169753.80987561424
6754,179735.0597579365
4129,158669.49182923674
14557,291504.16344198544
7096,315208.572075994
14297,264666.3052514522
3967,226151.848228162
16485,115163.92553898065
13075,340408.03375747113
14289,188896.2617625242
10988,159630.09006055805
3230,154801.0596881449
13250,170572.0995129914
2559,188251.84006316142
7739,327007.10952622397
7213,159860.9141856184
6639,169952.81769260098
3164,285857.9422488357
15207,167246.5629455403
5113,189777.36977302466
3929,138878.70258256857
14493,252821.15758842355
11110,192116.36230652657
2033,200730.32453118937
16057,215338.0404672304
16709,236400.98076117336
14313,149245.93962927125
1028,297406.31474829087
7187,102860.98164175893
3738,336109.73811265564
9869,314882.8333945332
12644,194395.91228316788
3686,123829.67794896109
9196,285279.4940281544
12326,196109.6884099158
4936,172206.782319071
13314,173883.5120564496
9857,324647.3756314063
519,199213.86222401774
8410,171470.4165584539
1720,167850.37840430782
10341,191953.72122456983
14415,188971.22125567833
10613,282175.17243684974
8027,225342.45320794857
15539,274139.0810804409
7431,276767.5477360448
1370,145039.98486775567
12708,151703.80965399905
2250,215745.4798929945
14758,143988.85433574466
8525,341224.89965395775
1538,303476.012265814
1142,153759.0369457352
1152,262908.37091393606
9802,187309.93634400715
3331,313887.8157173697
15203,183470.89686898384
4247,180456.9954529039
1976,417922.99753575964
2346,177830.6066409559
10078,234004.82969466088
1938,211782.47710261037
7819,191794.9045589849
2168,244631.50497772757
15634,215954.79623383886
8465,236435.87126757155
9313,152898.54983919556
6539,128212.05289908183
6325,94196.27057365562
13442,271879.60844567075
9967,181363.79338500786
7893,211981.77765172487
2861,191868.83533797742
11031,305873.9768190839
15073,137191.75368642958
13837,165747.72646915013
2524,263752.97256448795
8617,217474.7643432984
13513,182712.76002267608
3081,274911.722150574
10675,383834.3087374947
1907,84725.23727922555
4872,236290.50640598862
16274,432842.81302399863
11837,235404.01522619414
16577,241923.8097801507
5231,270786.6332271677
11315,218007.44892114124
273,195678.54429987623
8363,226781.95449982563
4255,204082.1955723238
16330,231400.38030882058
11528,175826.73575426172
14799,293151.07760716503
1611,268537.04210961337
9234,178128.3274560212
1633,110601.26218142273
6791,211824.55751840206
11567,350952.2269760547
3070,246450.25541564633
12094,229699.45293868025
14335,312347.4711577214
137,168931.0191608251
7182,159492.8780070767
11718,181484.02804129297
5194,100280.34442276103
97,359334.19022482174
5118,390149.27750436385
13920,320061.3638721613
9952,194184.05340755306
15337,219520.82809263817
10243,219582.6015413543
4048,414945.9865767916
171,150271.86578575004
11378,163105.95202699877
14190,172358.36451738048
15265,150784.08069688058
2740,140292.617381943
5573,253989.18916343356
4481,223549.11482151036
2631,150529.07280086423
4984,251826.72939965173
16466,182014.13731552768
16716,122410.56291285563
15325,175948.5776284183
10115,176715.33854096616
117,499976.70312321413
5476,104619.0887448509
11757,184411.37961989653
12359,129641.5264019096
15546,190441.929478886
8133,157901.02539674836
9018,310504.6759439724
2075,172460.06308642574
11170,312519.5766213087
15733,210870.5609614052
9280,141344.0725132255
10734,332439.0665747146
14071,161141.3293232742
7373,221846.27993438605
14736,175667.70044689512
3458,116953.62914269345
6183,170564.80148991512
7825,201399.73398139243
16775,190035.36089753345
5717,181380.94741754865
12397,144375.41759944748
8189,517311.41719497216
4423,212119.11954429577
3994,134646.5913746538
10342,192472.86819161806
10051,175248.94891716482
9453,146946.57362569962
12593,463242.32787340967
1274,82757.78941863772
6933,371455.3836372144
1761,149599.910700809
7157,325326.99858976004
15169,139004.64330768355
6792,363743.4812480138
13830,175204.7500733072
7240,170699.90926255856
3051,248889.7745365264
6550,116167.17118724484
4603,189811.78595934104
5729,166178.49395567772
13473,321133.2458978345
15104,166761.52740896525
6599,364948.75338525424
2216,249161.79511925858
8721,302057.7809126471
3645,195954.70277198506
8664,218910.49846084058
11001,195767.12218005332
753,156649.183243971
8129,234045.37667667068
15235,177735.0805623464
3359,207814.40556244357
10424,214454.46804805569
10226,235405.96086201965
9252,191979.66813247115
3008,241114.5339315096
5849,176803.07773598263
8494,159938.8812519527
6764,222531.8930698417
12445,332656.0987854236
11716,185294.96418987142
4508,114674.03554068659
5669,199192.89466670176
11427,107371.0854816085
11065,189851.52535210497
8910,219365.16370600832
16401,94635.80303469724
11913,152012.20890710762
6221,204398.9835884647
10839,181314.96533792035
2809,216080.59139457098
13311,187278.0104569094
6866,192760.78374408337
6019,169417.0367194169
3024,168647.17740402813
1391,233792.66929531598
15904,214046.38341103733
15858,317435.1282101526
9911,220022.93794301507
16579,206610.66378709572
4394,270970.7229090199
1468,433991.46814575157
12965,146570.03610679708
2249,187332.3511984372
14384,150055.33885689973
13040,122798.75149890559
8872,134822.37281996504
12864,250444.29495586813
15712,164384.32911575364
14049,184692.7242120192
1840,128572.01525977501
12019,176153.7842189629
8948,167218.0696146479
15154,216191.50683869646
6943,147870.0196462195
12564,392213.49105462054
12766,159019.87788386937
7255,226327.48707863849
7962,153011.21071531586
709,132094.80273306658
4634,165877.63446111482
889,243795.40591561413
4774,128829.9475548713
13890,166781.94647312988
15431,139345.23893049307
8726,320275.50437944295
10373,138614.29399093267
6413,212416.1158821409
9761,129631.96322096558
15864,147883.05510354703
6147,144617.36881431448
3384,244723.7335736051
320,241051.24190377453
8006,170291.26936763522
14395,171462.9079856055
14976,107712.9410258252
12185,234246.71740721914
4779,133101.45200143737
8551,163026.80202738324
9025,273654.6183339724
10616,218175.47731806204
7475,100514.04806776467
6341,330541.95262106287
14163,146837.25480050922
2211,181882.53653324262
10532,281930.38590861985
14338,134783.2201022274
831,186812.2410241316
3382,170750.16245805434
9209,294407.4136698398
7188,249856.6418070268
7197,213346.90128891385
11270,163155.9124186172
15918,104196.35944198373
6937,430599.3176419943
6178,179745.33374811092
10668,120567.2467000359
1413,260681.37878975662
6884,350720.305664463
8266,200305.96225175026
14019,179253.57949492606
16764,147517.38451195342
15306,176921.10568759375
3740,262241.3068619463
5298,191781.5936157704
8319,179913.53028100173
4229,179602.00446539637
13429,185777.09200745233
1753,437879.35452030867
860,266438.5151865774
14219,148285.93317380152
12113,198694.99744918366
11309,127395.12843481926
9930,208616.00868224681
10570,197216.5634623446
2839,152855.87108662125
6699,123019.7365159663
16647,116026.32662285391
5325,254040.93605311055
13733,147900.17285419503
7818,334006.3553794581
12505,226745.72600356842
9489,182626.79984184384
10106,189604.63606797723
7864,204243.4816066932
5134,273111.8480468239
11859,146682.7114812283
7440,373319.1608303792
1525,322467.5014707018
7339,187674.2951176714
8,341709.55655217246
3248,117501.80431215676
8995,219632.78121897756
15178,69407.6225480151
8594,166847.73348672155
15770,215004.29090330852
15859,345134.5622489332
1735,318038.93827050744
11410,494985.24547947303
16397,163898.44691948604
3572,148169.03902236116
5501,110678.85769918437
969,190132.72635532077
6977,389227.5495483152
1233,179959.13454459875
4258,154091.28976495686
90,388867.12938564946
16650,176297.1655856129
197,103583.56112614325
12514,231729.00223900072
4367,186199.6093367788
3199,173921.8283728608
5600,189238.71088812492
11641,150659.3912460037
14609,117541.6621986952
12775,164845.0838146762
14240,165857.62597130152
7933,178998.8934046403
6945,354698.66002396063
14006,195054.6194413009
6320,267576.6509188084
12061,197495.53558889168
16369,227194.05703714406
16354,371157.2015090566
3970,275298.4192899465
1048,199612.5098308352
3639,218929.06222347255
14448,233211.81142033022
2812,399646.08673329
3932,151476.16055339217
14875,323887.53204906173
8883,117146.94009524517
7622,294202.60290426196
7252,122542.85182621953
9751,177632.86646060154
2378,199475.126878684
6816,253192.3114605859
15358,191455.8020069369
7843,164021.14402641755
10448,383701.2804372895
7840,281259.93079020805
8880,235391.28876996844
12551,404235.96621581557
15470,199547.28383690148
16207,208188.09140852382
12123,145154.82560155992
15247,335450.4957827216
7481,200497.95978094282
16171,352475.5507928334
7461,326738.15303779324
902,239853.71991688103
13094,173772.04703674233
11584,251004.62643908104
4462,189174.55228207458
15576,148500.06857143808
16606,254901.38171119575
5427,293229.0619681549
7725,149850.25981927983
5409,177334.83146307332
12579,129384.20627381389
12013,243111.0008353928
11321,202421.65569576834
9932,140490.19767294545
591,147692.0399850939
10357,197519.20756014614
3336,222852.08467831128
13,186107.82254439883
4809,227219.7524020955
7555,206092.1374432942
15172,352550.9171601246
6989,179015.46761347796
4707,183794.9914718445
2046,280011.67979626433
6495,92678.27545705625
3873,187182.6052054021
7061,203550.42336924514
12112,233324.91547413004
8917,306516.2525052393
7735,166077.49093767867
16442,219690.97521589528
4244,170730.86939366587
3747,236474.82682869348
11086,182202.60643575058
10080,219609.95546979006
15057,267182.6054490639
1331,196847.18375339423
8891,150643.78504823105
13411,238388.34622405062
16730,216927.88165179212
2267,201089.4545190561
3022,182762.36607442048
11190,220818.00296844993
11857,187297.41094814183
9318,189679.56475548245
16512,165004.1591416991
2053,210987.33787786236
13707,124163.30468260942
12143,162655.26370393284
14080,159878.1458042707
6130,179967.01518048535
7936,78452.51876307896
10101,177738.85575735816
5663,197945.16194463603
14811,127422.75979064722
1366,183420.39190528562
908,196965.74491807376
2953,126735.92016197574
14629,137734.69532195263
15096,403114.8516209636
2115,184732.0055773319
11770,161322.2610823908
12701,185641.001348252
14584,128814.56219635211
1893,387954.77564149443
9501,520008.9783591817
2138,121766.46877488893
9346,203299.24600645064
15960,367147.2099580037
8230,162615.03843749847
13843,212949.69627614706
13810,232494.56130961198
15650,182301.403288207
9974,145117.56265092557
12200,197298.56514381885
538,192696.86212460272
5334,197996.60139920723
14823,123298.71418769885
4817,170799.73901144232
9041,202314.86044131697
4359,274498.868433017
4852,253406.3852050561
10141,138469.7338767037
1503,216828.3137201351
16256,385043.3165607999
683,104838.15190668272
14382,190681.98984718372
7248,208137.9911825286
1200,181843.3260068467
3563,178950.0884200914
3681,389021.47412919236
3053,273378.1633332481
4099,210833.04634194227
807,129972.71589692624
4658,297064.7095105928
3535,176634.542030049
12548,150264.50491694713
10488,191699.1574413043
5851,141619.26984659437
13736,209084.9314002495
875,173258.2804724738
14449,173783.72348287015
3958,331417.24530779896
10727,177020.3776561628
11296,139692.08582598748
13646,244807.911852471
9599,267065.1557017874
7135,275099.9732149074
5943,348179.57200068276
2695,278458.25230364926
6766,212693.17322970883
5630,181711.73880492846
13586,202854.2452736656
3507,369709.4193571345
10014,133247.01576819384
459,227930.5374401614
3582,220826.89408256186
8560,279658.56958402647
3372,178611.51171247946
13109,260278.34132724357
8160,190183.25882705607
10706,256122.22775584043
9104,319886.2249686277
2870,201951.20348686446
13712,181575.65528976056
13924,132843.13483938033
798,264234.9593972932
9750,434187.0138967324
16248,405465.24142378016
3170,165424.1111857618
12700,230538.07492367167
10601,136751.5283737011
514,213311.95244458926
4010,285960.2468023954
8124,154197.3698172192
10800,171754.27797925583
13628,188124.4579008168
11637,151545.40419734214
781,180949.71392240393
16156,170890.8024575853
12618,250708.91654066482
9766,149652.8275309667
15987,244334.55063545617
11051,329451.14787837036
7673,206398.4463088229
1245,402033.100174125
2443,157571.43070345843
7413,101671.9981807757
310,147006.110856842
10921,246490.11239427447
8709,94280.6162078479
12404,334305.7023365498
14986,228291.05868915352
10714,351435.83749694645
14286,210362.4806384391
13828,347081.83815876604
8926,443355.752068558
12233,182928.97318123415
3913,202512.4923542167
5221,201816.89154160314
14965,86795.21389775364
862,178179.796931381
13907,133928.29920717448
5418,183264.57202860186
2045,185783.62692365455
13321,194109.4044138275
2762,205228.41388401235
13888,178831.09398735373
14962,125399.31104918517
13305,316440.0903173157
8487,340636.7774305004
7146,170558.45999847306
1134,177253.1717434129
15092,345456.6088626488
13760,227692.56996533362
11958,454716.2809422125
3177,179938.86711788602
11350,211468.0754895829
1524,109238.45000825798
5527,237654.53534420062
2872,196955.07284470796
8602,368435.9386597304
3067,286472.3291145778
10435,217008.43866100966
11222,213877.57240478767
8700,161090.53469741845
10961,222680.50780997178
14305,195698.8975481946
8362,242738.05892964403
4979,156749.01182595908
7180,365171.5778835718
5763,107914.01035816182
2192,219257.43830024495
13581,189266.61131220585
10720,145719.69419438962
1358,232998.8539177315
13366,318517.114762828
13539,422750.8204919017
12849,192026.86055785394
6794,183634.24454071393
525,459819.8978299182
12223,367196.0700948025
16271,132705.44627121623
5818,127091.03945734199
16588,276567.50863479526
8981,121434.87133444088
16476,120090.39172631662
14663,196193.31454214797
3,140343.82111848352
6615,131203.80820079093
12215,272754.9182416879
304,265730.65895054676
13634,242043.19050905533
9208,165557.4956037943
2175,173329.69303202946
250,212178.3906288041
6045,193677.2878024073
10516,156159.0583250347
1852,484336.87671130005
1573,202292.7897912856
15079,162558.80018346172
5500,174764.72846194005
15775,154726.50796788686
3198,169305.86502957004
6718,198868.81042829333
4149,170409.22925298187
9627,239255.58258138195
7595,298018.14169931755
4538,192471.3650450177
3555,229436.01818882136
10483,365257.8139811185
8834,171051.82867714387
16412,174129.75272518143
6449,158008.85022523644
2767,178754.20731478714
11498,172808.90098198678
16472,146492.37751324507
178,258929.1711427348
10948,175896.98333292507
13313,311418.33488333545
8065,143691.0694502353
102,154284.14529073788
14428,126204.86435057997
11973,138309.1697907043
6663,200315.60231710688
15989,121779.84311852476
10955,359652.7706310302
11772,148444.34434850223
11364,232885.70793624362
7082,181547.09645479522
7749,485051.60873885336
6428,135447.4418072853
6869,110658.2574294625
295,166452.19800727302
12266,223720.21458305925
11129,171029.15295712955
826,456749.71368294104
3262,241233.61430089964
15641,288688.1949008908
1662,490061.0425298285
10926,220104.12593053892
10232,225798.8081129668
6376,184114.79373330923
7817,181817.1810078021
354,212786.5023434594
10076,204436.3850380167
11379,324894.61851118784
10184,130955.7151829185
4696,371407.8304533541
13562,498157.30621080816
5436,183551.57302955777
13196,105712.51291747544
14939,351472.87707214814
14004,195746.29719287972
5916,194898.07855027623
7229,174013.47912892286
9143,156674.37308651928
3440,195075.68548539968
319,174232.3703366252
11683,234222.69133391092
12647,240210.23075337455
12788,158245.43049607615
13662,242522.7372700394
423,279662.53113576566
5222,206345.16530854514
9242,185458.2506952121
2641,182707.11586752572
4855,146216.88528559188
5360,177794.9792596761
9799,149704.57755795203
5526,241427.47638698554
10309,158369.16947883772
2144,401282.5573002487
7191,193849.43675339682
6732,157420.59002207054
14789,156810.97655210493
13525,131215.85655064823
4066,302136.05241881317
16422,204585.5400197597
14890,209047.44576086587
2922,221417.58621204298
3601,134659.07720397232
13416,116081.69811444772
14363,198019.01650194632
9496,265761.18248622544
7115,318097.59915197897
8615,152262.87247033353
5218,70627.24840591502
9493,204502.6848925252
10623,183242.48237905998
2272,117503.11268006044
3352,303168.04838369647
84,176698.71746698974
8086,121960.91676562522
2595,193424.36213505777
3531,153903.79488625732
7460,361100.3125383163
9214,255556.8048816145
2790,263070.2801255095
10548,236743.37496827275
9218,177474.50562920014
7435,186101.4699657599
15780,189163.89035992316
7640,218314.7945860741
6223,168547.67665460016
3425,112287.46208259562
10582,146592.72296628307
702,240302.19870481975
2111,177895.97199618103
11730,194547.45457295232
9865,258891.7500985049
16478,340275.55169276585
1885,220019.49698952728
3956,354673.81193056627
16735,105865.6345367893
15264,205878.7343130624
15971,151772.42219672794
5584,199914.29263814067
15242,165530.07858149183
14358,224652.38722163622
11300,205579.59065059817
5446,171004.07243720762
3934,175733.25845599643
6610,180078.84606074868
10164,289911.6551980197
4646,194805.01757191683
13304,200176.98335530603
1985,209725.20977048564
4746,133440.38953877412
7963,195836.5557166732
14083,268516.2600370047
13140,290754.7746981165
15023,257589.28676805415
13093,236943.25613939427
7160,204061.18683656031
7407,184733.39336815945
16056,180154.98677676084
751,517586.9019369345
6179,87491.54709095984
9137,282257.036666119
10992,265516.99772992544
5744,402949.9078599112
10884,152623.39892358216
12858,258586.75225127378
13005,313188.7316888738
16714,184917.05433297114
1419,251113.3997405022
6064,216754.72283309494
3771,203307.45700634655
5945,490215.2960459435
8453,67319.99549914841
3806,173999.59959085227
16748,268551.82564384723
11380,216751.4161334303
3107,208048.15185516523
12003,203536.7205121129
14567,227597.62214817328
1079,200037.32154855548
11705,170195.80718659554
7814,200889.70937920274
10174,165732.27643664664
5514,235392.91064274366
5265,257240.51009687028
10520,393883.08878312365
13195,214039.18420793494
14601,411790.0446767018
6012,194670.3700484317
13079,164074.71559249138
9009,131344.5547923037
3122,186128.7444758211
5470,237323.5014491471
4840,166454.02639817123
6270,278698.21622750233
9158,99258.95239765006
10120,160669.7189171563
10672,295373.14491199306
4573,136397.61879596487
12118,301042.1298324005
7447,125900.44318426527
2171,210052.71532920236
6126,338754.79389270925
2836,172314.1165826003
1457,260528.3361677589
11165,234937.66670591672
5923,216114.3021803004
1813,201547.60832897775
3492,259308.29440523917
1917,328009.0631722481
965,353953.462077956
15795,148898.8791772164
821,208508.72297735343
4568,186298.73862200152
9078,223786.07068249254
11371,121233.77504355418
5149,207946.19535854342
281,203679.26357363086
1918,244073.57662769212
776,127277.17357306222
210,185580.99096335864
10782,175039.89082593308
9653,177462.90585865852
9372,160166.87124156792
5868,185230.18853521254
6176,140909.58790800057
3969,118594.11165985024
7427,140351.95447531398
8544,491929.50508313236
5219,207559.8669359965
16488,131802.25015909434
5855,242858.06728191875
15920,115817.24299287231
4393,386264.9496025723
5770,162523.75625564854
2900,149313.48009789747
8622,89672.88627435143
11610,273799.93608087493
10969,126703.04689137389
11029,142356.88586848998
6193,332135.32215725177
14087,471343.4051254687
13623,167259.6913329437
16689,175966.46576159992
1027,226975.5199195464
949,142335.3333955819
672,109855.91543599944
13832,139460.43519521033
2471,203789.9524063506
8728,282669.2718486799
7742,235175.01927988394
2698,227331.8177547575
9084,172049.73460854095
6075,293045.4283903874
2874,164367.99269057988
13119,136826.42880850102
5010,212825.44438442215
1284,173105.7134555801
1151,168348.22380604758
5110,275972.6065048209
11386,159895.30622539212
8019,228551.35955659192
2859,124079.12184283516
16110,176791.83949828355
16027,301075.05674968695
14902,183020.2831907429
14301,201124.60412065295
2451,231697.91749750765
13596,135859.62943249563
1464,142522.74734302575
7927,413285.2810243347
9638,290959.0755515248
8009,277309.3640793197
11903,163369.58965081777
9243,113381.1597574862
547,187038.13273065022
5511,128709.60291158086
11247,171910.5828307795
15928,314922.7288935789
3434,202511.19712070975
7614,116118.4743994227
1380,200365.6964351884
2770,138009.80794246055
111,178717.97853079683
5994,140827.88491142218
12341,200389.02388719082
2787,261046.61779797886
14410,310620.56597416877
15983,130211.58009982534
14876,216463.5881275393
653,168500.96477842334
2174,221304.58044610659
2575,333029.05611184234
7976,164128.1274610907
5812,313450.36566886835
13589,432211.6975956757
9122,129796.27538379905
8159,499329.7227266584
8754,316889.06437173864
9321,198856.35861889034
13535,183394.45014145176
2083,165797.34084457968
2689,322002.09979975823
2248,209876.84664995148
11649,158877.40664041095
11045,413044.371396773
1276,91207.93199856344
5962,143285.4702807761
13012,173802.4980405618
4642,182701.57781905384
179,172207.2845765302
15347,382175.0200955076
